index,teruglevering,teruglevering_int_1,teruglevering_sc,teruglevering_int_1_sc,temp_sc,zonneschijn_sc,sin365_1,cos365_1,sin365_2,cos365_2,sin365_3,cos365_3
2020-12-10,2.0,2.0,-0.862038517060077,-0.868384578904778,-1.505650838942336,-0.10932744606339098,-0.34134651424503615,0.9399375283564133,-0.641688797825113,0.7669651144255266,-0.8649482509584351,0.5018610596210309
2020-12-09,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-1.4732919620148304,-1.1971807110247363,-0.3574644155648614,0.9339267592294762,-0.6676911663366994,0.7444383832097441,-0.8896848787211052,0.4565750941247368
2020-12-08,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-1.3438564543048073,-1.1465828847474646,-0.37347653741307074,0.9276396261490467,-0.6929032710826029,0.7210305520038863,-0.9120525252759653,0.41007339725680186
2020-12-07,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.8261144234647153,-1.1971807110247363,-0.3893781415452015,0.9210779895789526,-0.717295271600886,0.6967693257736101,-0.9319916318560629,0.3624797899887287
2020-12-06,1.0,1.0,-0.9947205792369831,-1.008191583462519,-1.2306003850585372,-1.1971807110247363,-0.4051645224207563,0.9142437912130223,-0.7408382980859317,0.6716834195431209,-0.9494491062150142,0.31392100074303836
2020-12-05,4.0,4.0,-0.5966743927062649,-0.588770569789296,-1.2953181389135486,-0.008131793508847216,-0.42083100859565564,0.9071390534005044,-0.7635044855580851,0.6458025244087264,-0.9643784639967455,0.2645263279510712
2020-12-04,3.0,3.0,-0.7293564548831709,-0.728577574347037,-0.7613966696097038,-0.21052309861793475,-0.4363729641045924,0.8997658785476209,-0.7852670068439961,0.6191572723971441,-0.9767399525103051,0.2144272957675092
2020-12-03,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.729037792682198,-1.1465828847474646,-0.451785789832884,0.8921264484954345,-0.8061001043286312,0.5917792002101544,-0.9865006565801182,0.16375730385847118
2020-12-02,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.729037792682198,-1.1971807110247363,-0.46706492487743034,0.8842230238742036,-0.8259791204413984,0.5637007118984807,-0.9936345861898662,0.11265127219562723
2020-12-01,1.0,1.0,-0.9947205792369831,-1.008191583462519,-0.32455183108837615,-0.944191579638377,-0.4822058478963526,0.8760579434344281,-0.8448805268402667,0.5349550405091192,-0.9981227456866079,0.06124528180216964
2020-11-30,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-1.2306003850585372,-1.1971807110247363,-0.4972040784469378,0.8676336233547726,-0.8627819522593745,0.5055762087514626,-0.9999531843608731,0.009676212407229028
2020-11-29,1.0,1.0,-0.9947205792369831,-1.008191583462519,-1.4571125235510773,-0.539408969420202,-0.5120551783114646,0.8589525565270845,-0.8796622089871292,0.47559898872882833,-0.9991210282680495,-0.04191862202643906
2020-11-28,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.987908808102244,-1.1971807110247363,-0.5267547528105542,0.8500173118187018,-0.895501317943504,0.44505886078298396,-0.9956284932063293,-0.09340183893101002
2020-11-27,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.5348845311171635,-1.1971807110247363,-0.5412984521036173,0.8408305333122887,-0.9102805323268018,0.41399197150045597,-0.9894848788166603,-0.14463635294482202
2020-11-26,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.22747520030585888,-1.1971807110247363,-0.5556819724760489,0.8313949395234058,-0.9239823598019431,0.3824350909302552,-0.9807065438204114,-0.19548574093223126
2020-11-25,6.0,6.0,-0.33131026835245275,-0.309156560673814,-0.5187050926534107,0.34605299043205595,-0.5699010576127624,0.8217133225960589,-0.936590583203982,0.3504255690637097,-0.9693168624606876,-0.24581460524014512
2020-11-24,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.3569107080158819,-0.8682948402224692,-0.5839514998576998,0.8117885474764613,-0.9480902797323661,0.31800129162788576,-0.9553461622632786,-0.29548893422398304
2020-11-23,7.0,7.0,-0.19862820617554672,-0.16934955611607294,-0.7775761080734567,0.5737432086797795,-0.5978291414589552,0.801623551065242,-0.9584678386132249,0.28520063524489725,-0.9388316432829669,-0.3443764590830856
2020-11-22,4.0,4.0,-0.5966743927062649,-0.588770569789296,-0.32455183108837615,-0.2358220117565707,-0.6115298757991053,0.7912213413483807,-0.9677109772087535,0.25206242201026163,-0.9198172790502193,-0.3923470060554191
2020-11-21,0.0,0.0,-1.1274026414138891,-1.1479985880202601,-0.24365463876961177,-1.1971807110247363,-0.6250496486104377,0.7805849965070866,-0.9758087555546684,0.2186258735439368,-0.8983536994820134,-0.43927284303378045
2020-11-20,3.0,3.0,-0.7293564548831709,-0.728577574347037,-0.6966789157546923,-0.38761549058838635,-0.6383844591746642,0.7697176640069211,-0.9827515893084885,0.1849305645685428,-0.8744980560685742,-0.48502901968055984
2020-11-19,3.0,3.0,-0.7293564548831709,-0.728577574347037,-0.25983407723336466,-0.5900067956974738,-0.6515303615068021,0.75862255966641,-0.9885312610933433,0.15101637606963153,-0.8483138696949905,-0.5294937001354318
2020-11-18,3.0,3.0,-0.7293564548831709,-0.728577574347037,0.4520612151717619,0.32075407729342004,-0.6644834655228552,0.7473029667054296,-0.9931409302238695,0.11692344809347308,-0.819870861502921,-0.5725484874300675
2020-11-17,0.0,0.0,-1.1274026414138891,-1.1479985880202601,0.33880514592549177,-1.1212839716088285,-0.6772399381909491,0.7357622347736527,-0.996575140802686,0.08269213223823901,-0.7892447672427557,-0.6140787387460409
2020-11-16,1.0,1.0,-0.9947205792369831,-1.008191583462519,-0.01714250027707151,-1.0706861453315568,-0.6897960046655887,0.7240037789593305,-0.9988298281778684,0.04836294389478229,-0.7565171356105624,-0.6539738706764896
2020-11-15,1.0,1.0,-0.9947205792369831,-1.008191583462519,0.40352289978050326,-0.8429959270838333,-0.7021479494046978,0.7120310787787131,-0.9999023237537765,0.01397651429355571,-0.7217751111067897,-0.6921276536786992
2020-11-14,2.0,2.0,-0.862038517060077,-0.868384578904778,0.25790795360672736,-0.7165013613906536,-0.7142921172691032,0.699847677146407,-0.9997913581495419,-0.020426457585556834,-0.6851112019949128,-0.7284384949335707
2020-11-13,1.0,1.0,-0.9947205792369831,-1.008191583462519,-0.09803969259583589,-0.6153057088361098,-0.7262249146041543,0.6874571793269664,-0.9984970627014779,-0.054805253183622435,-0.6466230339778838,-0.762809708858793
2020-11-12,3.0,3.0,-0.7293564548831709,-0.728577574347037,-0.0009630618133186345,-0.43821331686565823,-0.7379428103031386,0.6748632518680403,-0.9960209693076331,-0.08911918255618792,-0.6064130902482757,-0.7951497745554208
2020-11-11,0.9999999999997726,0.9999999999997726,-0.9947205792370132,-1.0081915834625508,0.25790795360672736,-0.7418002745292895,-0.7494423368521954,0.6620696215153815,-0.9923660086146721,-0.12332763253295889,-0.5645884386042955,-0.8253725795023503
2020-11-10,7.000000000000227,7.000000000000227,-0.19862820617551655,-0.16934955611604113,-0.14657800798709453,0.42194972984796375,-0.7607200913564104,0.6490800741100398,-0.9875365065492301,-0.15739011478661072,-0.5212604463582775,-0.8533976488498016
2020-11-09,4.999999999999773,4.999999999999773,-0.463992330529389,-0.44896356523158676,0.29026683053423313,-0.008131793508847216,-0.7717727365467836,0.6358984534680745,-0.9815381791978468,-0.19126631375382222,-0.4765444837967782,-0.8791503597012642
2020-11-08,3.0,3.0,-0.7293564548831709,-0.728577574347037,-0.3730901464796348,0.5737432086797795,-0.7825970017677834,0.6225286602431057,-0.9743781260415392,-0.22491613435184774,-0.430559616981873,-0.9025621398133332
2020-11-07,6.0,6.0,-0.33131026835245275,-0.309156560673814,-0.5834228465084221,0.6749388612343232,-0.7931896839451843,0.6089746507720486,-0.9660648215530205,-0.25829974943412287,-0.3834282907116399,-0.9235706501843539
2020-11-06,6.000000000000227,6.000000000000227,-0.3313102683524226,-0.30915656067378217,-0.340731269552129,0.11836277218433248,-0.8035476485339116,0.5952404359043674,-0.9566081051665098,-0.29137764692875745,-0.3352760024840176,-0.9421199510456919
2020-11-05,1.9999999999997726,1.9999999999997726,-0.8620385170601071,-0.8683845789048098,-0.4863462157259049,-0.10932744606339098,-0.8136678304455991,0.5813300798152042,-0.9460191696320084,-0.32411067660409654,-0.28623096833217826,-0.9581606508136428
2020-11-04,9.000000000000227,9.000000000000227,0.06673591817829556,0.11026445299944089,-0.5187050926534107,0.5737432086797795,-0.8235472349556007,0.5672476988027229,-0.9343105477678197,-0.3564600964060307,-0.23642378142121204,-0.9716500376053587
2020-11-03,8.0,8.0,-0.06594614399864067,-0.02954255155833192,-0.1627574464508474,0.29545516415478407,-0.8331829385891785,0.5529974600700271,-0.9214960976269942,-0.3883876183121974,-0.18598706431516163,-0.9825521929686117
2020-11-02,1.0000000000002274,1.0000000000002274,-0.9947205792369529,-1.0081915834624873,0.9374443690843481,-1.0200883190542849,-0.8425720899866032,0.5385835804920232,-0.9075909860952637,-0.4198554536487849,-0.1350551158403447,-0.9908380875225533
2020-11-01,2.0,2.0,-0.862038517060077,-0.868384578904778,0.6462144767367964,-0.7418002745292895,-0.8517119107469189,0.5240103253675756,-0.8926116709398649,-0.45082635781633507,-0.08376355348526729,-0.9964856582548094
2020-10-31,1.0,1.0,-0.9947205792369831,-1.008191583462519,0.565317284418032,-0.7418002745292895,-0.8605996962501181,0.5092820071573356,-0.876575881330507,-0.4812636743715911,-0.03224895228930312,-0.9994798672690922
2020-10-30,0.0,0.0,-1.1274026414138891,-1.1479985880202601,0.7271116690555608,-1.1971807110247363,-0.8692328164574792,0.49440298420761813,-0.8595025968555411,-0.5111313784132033,0.019351518818325447,-0.9998127418269003
2020-10-29,3.9999999999997726,3.9999999999997726,-0.5966743927062951,-0.5887705697893277,0.07993413050544575,-0.46351223000429415,-0.8776087166898392,0.4793776594606945,-0.8414120250581577,-0.5403941192199728,0.07090046226091078,-0.9974833955766829
2020-10-28,4.000000000000227,4.000000000000227,-0.5966743927062347,-0.5887705697892642,0.03139581511418712,-0.514110056281566,-0.8857249183835637,0.4642104791518923,-0.8223255775192096,-0.5690172620911411,0.12226061766546514,-0.9924980309139454
2020-10-27,2.9999999999997726,2.9999999999997726,-0.7293564548832011,-0.7285775743470688,0.03139581511418712,-0.3623165774497504,-0.8935790198239952,0.4489059314938798,-0.8022658445149573,-0.5969669293392242,0.17329522734857314,-0.9848699224660109
2020-10-26,4.0,4.0,-0.5966743927062649,-0.588770569789296,0.04757525357793999,-0.46351223000429415,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479,0.22386840046373174,-0.9746193817454125
2020-10-25,1.0,1.0,-0.9947205792369831,-1.008191583462519,0.33880514592549177,-1.1718817978861005,-0.9084917035725082,0.41790288888678667,-0.7593226149052589,-0.6507143509201561,0.27384547484055566,-0.9617737030660334
2020-10-24,2.0,2.0,-0.862038517060077,-0.868384578904778,0.5976761613455378,-0.8429959270838333,-0.9155458729775467,0.40221356823680365,-0.7364899449095569,-0.6764484910524361,0.3230933755523487,-0.9463670908660069
2020-10-23,8.0,8.0,-0.06594614399864067,-0.02954255155833192,0.35498458438924463,0.1942595116002403,-0.9223291176290545,0.3864052261209853,-0.7127855825108473,-0.7013820024527804,0.37148096925728924,-0.9284405686308979
2020-10-22,7.000000000000227,7.000000000000227,-0.19862820617551655,-0.16934955611604113,0.5329584074905263,0.34605299043205595,-0.9288394302558068,0.3704825404820963,-0.6882375836422284,-0.7254853743958638,0.4188794133697436,-0.9080418696596647
2020-10-21,1.9999999999997726,1.9999999999997726,-0.8620385170601071,-0.8683845789048098,0.8080088613743251,-0.8429959270838333,-0.9350748843515574,0.3544502230989869,-0.6628750027453377,-0.7487300786901568,0.4651624991319044,-0.8852253099642831
2020-10-20,0.0,0.0,-1.1274026414138891,-1.1479985880202601,0.25790795360672736,-1.1971807110247363,-0.9410336347451197,0.3383130181923076,-0.636727858382198,-0.7710886034432227,0.5102069876723101,-0.8600516436414427
2020-10-19,1.0,1.0,-0.9947205792369831,-1.008191583462519,-0.14657800798709453,-1.0959850584701927,-0.9467139181463862,0.3220757010206104,-0.6098270977059321,-0.7925344856241648,0.5538929381563814,-0.8325879011014339
2020-10-18,4.0,4.0,-0.5966743927062649,-0.588770569789296,-0.25983407723336466,-0.539408969420202,-0.9521140536681102,0.3057430764672831,-0.5822045598324479,-0.8130423423846421,0.5961040271552042,-0.8029072105849764
2020-10-17,4.0,4.0,-0.5966743927062649,-0.588770569789296,-0.38926958494338765,-0.5647078825588379,-0.957232443323312,0.28931997761869527,-0.5538929381563792,-0.8325879011014353,0.6367278583821974,-0.7710886034432233
2020-10-16,7.000000000000227,7.000000000000227,-0.19862820617551655,-0.16934955611604113,-0.24365463876961177,-0.15992527234066287,-0.9620675724981452,0.27281126433401914,-0.5249257416559593,-0.8511480281049478,0.675656261972874,-0.7372168036994565
2020-10-15,4.999999999999773,4.999999999999773,-0.463992330529389,-0.44896356523158676,-0.09803969259583589,-1.1465828847474646,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,-0.8687007560596848,0.712785582510848,-0.7013820024527797
2020-10-14,6.0,6.0,-0.33131026835245275,-0.309156560673814,-0.08186025413208302,-0.10932744606339098,-0.9708824104813836,0.23955655912092708,-0.46516249913190355,-0.8852253099642835,0.748016955033124,-0.6636796177245262
